AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,target,target_name
-0.71,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.73,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-0.99,-9.53,-0.08,0.02,-0.02,-0.99,-0.72,3.0,idle
-0.7,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.73,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.72,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.73,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.72,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.73,-0.98,-9.56,-0.08,0.01,-0.02,-0.98,-0.73,3.0,idle
-0.72,-0.99,-9.53,-0.08,0.02,-0.02,-0.99,-0.72,3.0,idle
-0.72,-0.98,-9.52,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.72,-0.97,-9.55,-0.08,0.01,-0.02,-0.97,-0.72,3.0,idle
-0.72,-0.98,-9.56,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.71,-0.98,-9.56,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.71,-0.98,-9.55,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.7,-1.01,-9.56,-0.08,0.02,-0.02,-1.01,-0.7,3.0,idle
-0.71,-0.99,-9.54,-0.06,0.04,0.03,-0.99,-0.71,3.0,idle
-0.73,-0.98,-9.51,-0.1,0.03,0.01,-0.98,-0.73,3.0,idle
-0.72,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.71,-1.0,-9.53,-0.06,0.02,-0.02,-1.0,-0.71,3.0,idle
-0.71,-0.99,-9.52,-0.09,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.74,-1.0,-9.57,-0.09,0.01,-0.02,-1.0,-0.74,3.0,idle
-0.71,-0.99,-9.53,-0.07,0.02,-0.02,-0.99,-0.71,3.0,idle
-0.7,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.69,-1.0,-9.54,-0.09,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.71,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.7,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.74,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.74,3.0,idle
-0.71,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.72,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-0.97,-9.52,-0.08,0.01,-0.02,-0.97,-0.72,3.0,idle
-0.72,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-1.02,-9.56,-0.08,0.01,-0.02,-1.02,-0.72,3.0,idle
-0.7,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.72,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.73,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.71,-1.01,-9.51,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.7,-0.98,-9.56,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.71,-0.99,-9.58,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-0.98,-9.52,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.72,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.73,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-0.98,-9.55,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.72,-0.98,-9.58,-0.08,0.02,-0.02,-0.98,-0.72,3.0,idle
-0.72,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.97,-9.55,-0.08,0.01,-0.02,-0.97,-0.71,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.71,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.73,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.71,-0.98,-9.55,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.72,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.73,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.74,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.74,3.0,idle
-0.73,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.73,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.73,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.73,3.0,idle
-0.72,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.73,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.73,-0.97,-9.53,-0.08,0.01,-0.02,-0.97,-0.73,3.0,idle
-0.73,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.73,3.0,idle
-0.71,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.7,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.71,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.71,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-1.0,-9.57,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.69,-1.01,-9.51,-0.08,0.01,-0.02,-1.01,-0.69,3.0,idle
-0.69,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.69,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-0.99,-9.51,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.69,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.7,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.7,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.69,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.72,-1.02,-9.55,-0.08,0.01,-0.02,-1.02,-0.72,3.0,idle
-0.7,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.69,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.7,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.72,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.73,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.7,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.73,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.7,-0.98,-9.56,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.72,-0.98,-9.55,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.71,-0.97,-9.53,-0.08,0.01,-0.02,-0.97,-0.71,3.0,idle
-0.71,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.72,-0.98,-9.57,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.7,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.69,-0.98,-9.55,-0.08,0.01,-0.02,-0.98,-0.69,3.0,idle
-0.73,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.73,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.73,-1.01,-9.52,-0.08,0.01,-0.02,-1.01,-0.73,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-0.97,-9.55,-0.08,0.01,-0.02,-0.97,-0.71,3.0,idle
-0.73,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.71,-0.97,-9.53,-0.08,0.01,-0.02,-0.97,-0.71,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.72,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.68,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.68,3.0,idle
-0.71,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.69,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.71,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.7,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.7,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.7,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.69,-0.97,-9.55,-0.08,0.01,-0.02,-0.97,-0.69,3.0,idle
-0.7,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.71,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.7,-0.98,-9.55,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.71,-0.97,-9.54,-0.08,0.01,-0.02,-0.97,-0.71,3.0,idle
-0.71,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.72,-0.97,-9.52,-0.08,0.01,-0.02,-0.97,-0.72,3.0,idle
-0.72,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.73,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.73,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.7,-1.01,-9.52,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.7,-1.01,-9.56,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.71,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.7,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.71,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.73,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.73,3.0,idle
-0.71,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.73,-1.01,-9.56,-0.08,0.01,-0.02,-1.01,-0.73,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-1.01,-9.52,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.0,-9.56,-0.08,0.02,-0.02,-1.0,-0.71,3.0,idle
-0.7,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.71,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.72,-1.02,-9.56,-0.08,0.01,-0.02,-1.02,-0.72,3.0,idle
-0.7,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.71,-0.98,-9.56,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.69,-1.0,-9.5,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.69,-1.01,-9.5,-0.08,0.01,-0.02,-1.01,-0.69,3.0,idle
-0.71,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.7,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.73,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.69,-0.98,-9.52,-0.08,0.01,-0.02,-0.98,-0.69,3.0,idle
-0.7,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.71,-0.98,-9.52,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.71,-0.98,-9.52,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.7,-1.0,-9.52,-0.08,0.02,-0.02,-1.0,-0.7,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.69,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.71,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.69,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.7,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.7,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.69,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.69,3.0,idle
-0.7,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.69,-1.01,-9.52,-0.08,0.01,-0.02,-1.01,-0.69,3.0,idle
-0.71,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.73,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.7,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.71,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.7,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.69,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.72,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.71,3.0,idle
-0.69,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.72,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.73,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.73,-1.01,-9.51,-0.08,0.01,-0.02,-1.01,-0.73,3.0,idle
-0.7,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.72,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-0.98,-9.54,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.7,-0.98,-9.53,-0.08,0.01,-0.02,-0.98,-0.7,3.0,idle
-0.72,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.68,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.68,3.0,idle
-0.69,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.69,3.0,idle
-0.7,-1.0,-9.51,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.72,-0.98,-9.52,-0.08,0.01,-0.02,-0.98,-0.72,3.0,idle
-0.72,-0.97,-9.56,-0.08,0.01,-0.02,-0.97,-0.72,3.0,idle
-0.7,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.7,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.73,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.73,3.0,idle
-0.72,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.69,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.69,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.71,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.7,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.7,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.69,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.72,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.72,-1.01,-9.56,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-0.99,-9.55,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.71,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.69,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.69,3.0,idle
-0.7,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.71,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.7,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.69,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.69,-1.02,-9.54,-0.08,0.01,-0.02,-1.02,-0.69,3.0,idle
-0.73,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.73,3.0,idle
-0.7,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.72,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.72,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.71,-1.0,-9.58,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.72,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.72,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.72,3.0,idle
-0.7,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.7,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.71,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.71,-1.02,-9.52,-0.08,0.01,-0.02,-1.02,-0.71,3.0,idle
-0.71,-0.99,-9.56,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.69,-1.01,-9.52,-0.08,0.01,-0.02,-1.01,-0.69,3.0,idle
-0.71,-1.0,-9.52,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.72,-1.02,-9.53,-0.08,0.01,-0.02,-1.02,-0.72,3.0,idle
-0.7,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.69,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.69,3.0,idle
-0.71,-0.99,-9.53,-0.08,0.01,-0.02,-0.99,-0.71,3.0,idle
-0.73,-1.01,-9.51,-0.08,0.01,-0.02,-1.01,-0.73,3.0,idle
-0.7,-1.01,-9.55,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.69,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.69,3.0,idle
-0.7,-0.99,-9.57,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.72,-1.01,-9.56,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.72,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.71,-1.01,-9.52,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.72,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.71,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.7,-0.99,-9.52,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.7,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.7,3.0,idle
-0.72,-0.97,-9.56,-0.08,0.01,-0.02,-0.97,-0.72,3.0,idle
-0.72,-1.0,-9.57,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.72,-1.01,-9.56,-0.08,0.01,-0.02,-1.01,-0.72,3.0,idle
-0.71,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.71,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.73,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.73,3.0,idle
-0.7,-1.0,-9.53,-0.08,0.02,-0.02,-1.0,-0.7,3.0,idle
-0.7,-1.01,-9.53,-0.08,0.01,-0.02,-1.01,-0.7,3.0,idle
-0.68,-1.0,-9.54,-0.08,0.01,-0.02,-1.0,-0.68,3.0,idle
-0.71,-1.0,-9.56,-0.08,0.01,-0.02,-1.0,-0.71,3.0,idle
-0.7,-0.99,-9.54,-0.08,0.01,-0.02,-0.99,-0.7,3.0,idle
-0.72,-1.0,-9.53,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
-0.71,-1.01,-9.54,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.71,-1.01,-9.57,-0.08,0.01,-0.02,-1.01,-0.71,3.0,idle
-0.72,-1.0,-9.55,-0.08,0.01,-0.02,-1.0,-0.72,3.0,idle
